Date;Adj Close;Close;High;Low;Open;Volume
07.07.1981;4.735042095;6.785146236;6.827290058;6.785146236;0;6229
08.07.1981;4.901702404;7.023961067;7.052056789;7.023961067;0;10678
09.07.1981;4.833078384;6.925624847;6.953721046;6.925624847;0;12457
10.07.1981;4.980129242;7.136343956;7.164440155;7.136343956;0;17796
13.07.1981;5.05855608;7.248726845;7.276823044;7.248726845;0;3559
14.07.1981;4.862488747;6.967769146;7.009912968;6.967769146;0;34703
15.07.1981;4.862488747;6.967769146;7.009912968;6.967769146;0;1780
16.07.1981;4.862488747;6.967769146;7.009912968;6.967769146;0;7118
17.07.1981;4.862488747;6.967769146;6.981816769;6.967769146;0;890
20.07.1981;4.833078384;6.925624847;6.953721046;6.925624847;0;40931
21.07.1981;4.833078384;6.925624847;6.925624847;6.925624847;6.925624847;0
22.07.1981;4.784060955;6.85538578;6.897529125;6.85538578;0;6229
23.07.1981;4.823275089;6.911577225;6.939672947;6.911577225;0;1780
24.07.1981;4.960521698;7.108248234;7.122295856;7.108248234;0;32923
27.07.1981;4.950719833;7.094200134;7.094200134;7.094200134;0;8008
28.07.1981;4.842882156;6.939672947;6.981816769;6.939672947;0;5339
29.07.1981;4.940915585;7.080152035;7.108248234;7.080152035;0;10678
30.07.1981;4.940915585;7.080152035;7.122295856;7.080152035;0;890
31.07.1981;4.931112766;7.066104889;7.108248234;7.066104889;0;4449
03.08.1981;4.705632687;6.743001938;6.771098137;6.743001938;0;22245
04.08.1981;4.705632687;6.743001938;6.743001938;6.743001938;6.743001938;0
05.08.1981;5.05855608;7.248726845;7.290871143;7.248726845;0;8898
06.08.1981;5.176198006;7.417303085;7.431350231;7.417303085;0;114786
07.08.1981;5.470300198;7.838739872;7.866836071;7.838739872;0;106777
10.08.1981;5.470300198;7.838739872;7.838739872;7.838739872;7.838739872;0
11.08.1981;5.117376328;7.333014965;7.361111164;7.333014965;0;32923
12.08.1981;5.117376328;7.333014965;7.361111164;7.333014965;0;47160
13.08.1981;4.980129242;7.136343956;7.192535877;7.136343956;0;890
14.08.1981;4.980129242;7.136343956;7.136343956;7.136343956;7.136343956;0
17.08.1981;5.09776926;7.304918766;7.347063065;7.304918766;0;11568
18.08.1981;5.038949966;7.220632076;7.248726845;7.220632076;0;10678
19.08.1981;5.087968349;7.290871143;7.333014965;7.290871143;0;17796
20.08.1981;5.068360806;7.262774944;7.304918766;7.262774944;0;4449
21.08.1981;5.068360806;7.262774944;7.262774944;7.262774944;7.262774944;0
24.08.1981;5.117376328;7.333014965;7.375158787;7.333014965;0;19576
25.08.1981;4.931112766;7.066104889;7.108248234;7.066104889;0;21355
26.08.1981;4.931112766;7.066104889;7.094200134;7.066104889;0;9788
27.08.1981;4.715436459;6.757050037;6.799193859;6.757050037;0;2669
28.08.1981;4.587993622;6.574427128;6.61657095;6.574427128;0;1780
31.08.1981;4.568386555;6.546330929;6.574427128;6.546330929;0;30254
01.09.1981;4.391925335;6.293468952;6.321565151;6.293468952;0;21355
02.09.1981;4.284087658;6.138941765;6.167037964;6.138941765;0;32033
03.09.1981;4.489958763;6.43394804;6.462043762;6.43394804;0;21355
04.09.1981;4.480157852;6.41989994;6.462043762;6.41989994;0;8008
08.09.1981;4.587993622;6.574427128;6.60252285;6.574427128;0;48050
09.09.1981;4.470351219;6.405851841;6.43394804;6.405851841;0;44491
10.09.1981;4.470351219;6.405851841;6.43394804;6.405851841;0;51609
11.09.1981;4.303695679;6.167037964;6.209180832;6.167037964;0;19576
14.09.1981;4.303695679;6.167037964;6.167037964;6.167037964;6.167037964;0
15.09.1981;4.450744629;6.377756119;6.405851841;6.377756119;0;2669
16.09.1981;4.431138992;6.349660873;6.377756119;6.349660873;0;2669
17.09.1981;4.480157852;6.41989994;6.44799614;6.41989994;0;1780
18.09.1981;4.470351219;6.405851841;6.44799614;6.405851841;0;32033
21.09.1981;4.470351219;6.405851841;6.405851841;6.405851841;6.405851841;0
22.09.1981;4.33310318;6.209180832;6.237277031;6.209180832;0;4449
23.09.1981;4.244874477;6.082749844;6.124894142;6.082749844;0;37372
24.09.1981;4.009591579;5.745600224;5.773695946;5.745600224;0;9788
25.09.1981;3.87234664;5.548929214;5.591073036;5.548929214;0;47160
28.09.1981;3.44099474;4.930819988;4.958916187;4.930819988;0;67626
29.09.1981;3.75470376;5.380353928;5.408450127;5.380353928;0;30254
30.09.1981;3.558635712;5.099396229;5.127490997;5.099396229;0;10678
01.10.1981;3.323354006;4.762245178;4.7903409;4.762245178;0;21355
02.10.1981;3.391978979;4.860580921;4.88867712;4.860580921;0;18686
05.10.1981;3.774312258;5.408450127;5.422498226;5.408450127;0;41821
06.10.1981;3.666473389;5.253922939;5.282018185;5.253922939;0;6229
07.10.1981;3.882148266;5.562976837;5.605121136;5.562976837;0;5339
08.10.1981;3.85273838;5.520833015;5.548929214;5.520833015;0;18686
09.10.1981;3.950771332;5.661312103;5.689407825;5.661312103;0;16017
12.10.1981;4.244874477;6.082749844;6.096797943;6.082749844;0;12457
13.10.1981;4.137038231;5.928223133;5.970366955;5.928223133;0;16906
14.10.1981;3.970378637;5.689407825;5.717504025;5.689407825;0;10678
15.10.1981;3.735097408;5.352258205;5.394402027;5.352258205;0;13347
16.10.1981;3.53902936;5.07130003;5.099396229;5.07130003;0;28474
19.10.1981;3.53902936;5.07130003;5.113442898;5.07130003;0;2669
20.10.1981;3.793917656;5.436545849;5.478689194;5.436545849;0;25805
21.10.1981;3.75470376;5.380353928;5.408450127;5.380353928;0;14237
22.10.1981;3.75470376;5.380353928;5.380353928;5.380353928;5.380353928;0
23.10.1981;3.686078787;5.282018185;5.310113907;5.282018185;0;7118
26.10.1981;3.558635712;5.099396229;5.127490997;5.099396229;0;1780
27.10.1981;3.558635712;5.099396229;5.099396229;5.099396229;5.099396229;0
28.10.1981;3.558635712;5.099396229;5.099396229;5.099396229;5.099396229;0
29.10.1981;3.793917656;5.436545849;5.464641094;5.436545849;0;5339
30.10.1981;3.803720713;5.450593948;5.492736816;5.450593948;0;12457
02.11.1981;3.921361446;5.619169235;5.661312103;5.619169235;0;2669
03.11.1981;3.921361446;5.619169235;5.619169235;5.619169235;5.619169235;0
04.11.1981;3.999789476;5.731552124;5.759647846;5.731552124;0;6229
05.11.1981;4.009591579;5.745600224;5.759647846;5.745600224;0;56948
06.11.1981;4.127232552;5.914175034;5.942271233;5.914175034;0;37372
09.11.1981;4.048807144;5.801792145;5.829886913;5.801792145;0;9788
10.11.1981;4.019395828;5.759647846;5.787744045;5.759647846;0;7118
11.11.1981;4.019395828;5.759647846;5.759647846;5.759647846;5.759647846;0
12.11.1981;4.019395828;5.759647846;5.759647846;5.759647846;5.759647846;0
13.11.1981;4.09782362;5.872031212;5.900126934;5.872031212;0;1780
16.11.1981;4.117429256;5.900126934;5.942271233;5.900126934;0;890
17.11.1981;4.117429256;5.900126934;5.900126934;5.900126934;5.900126934;0
18.11.1981;4.039004326;5.787744045;5.829886913;5.787744045;0;5339
19.11.1981;4.058610439;5.815839767;5.843935013;5.815839767;0;5339
20.11.1981;4.06841135;5.829886913;5.857983112;5.829886913;0;13347
23.11.1981;4.088019371;5.857983112;5.900126934;5.857983112;0;2669
24.11.1981;4.029198647;5.773695946;5.801792145;5.773695946;0;13347
25.11.1981;3.989985704;5.717504025;5.759647846;5.717504025;0;8898
27.11.1981;3.989985704;5.717504025;5.717504025;5.717504025;5.717504025;0
30.11.1981;3.911559105;5.605121136;5.633216858;5.605121136;0;890
01.12.1981;3.862540007;5.534881115;5.562976837;5.534881115;0;14237
02.12.1981;3.8135252;5.464641094;5.492736816;5.464641094;0;890
03.12.1981;3.8135252;5.464641094;5.464641094;5.464641094;5.464641094;0
04.12.1981;3.8135252;5.464641094;5.464641094;5.464641094;5.464641094;0
07.12.1981;4.078216076;5.843935013;5.872031212;5.843935013;0;29364
08.12.1981;4.039004326;5.787744045;5.815839767;5.787744045;0;17796
09.12.1981;4.039004326;5.787744045;5.787744045;5.787744045;5.787744045;0
10.12.1981;3.911559105;5.605121136;5.633216858;5.605121136;0;1780
11.12.1981;3.891951799;5.577024937;5.619169235;5.577024937;0;890
14.12.1981;3.882148266;5.562976837;5.605121136;5.562976837;0;890
15.12.1981;3.901755333;5.591073036;5.633216858;5.591073036;0;1780
16.12.1981;3.882148266;5.562976837;5.591073036;5.562976837;0;3559
17.12.1981;3.980182886;5.703455925;5.731552124;5.703455925;0;18686
18.12.1981;3.921361446;5.619169235;5.675360203;5.619169235;0;1780
21.12.1981;3.921361446;5.619169235;5.619169235;5.619169235;5.619169235;0
22.12.1981;3.901755333;5.591073036;5.633216858;5.591073036;0;2669
23.12.1981;4.039004326;5.787744045;5.829886913;5.787744045;0;6229
24.12.1981;4.039004326;5.787744045;5.787744045;5.787744045;5.787744045;0
28.12.1981;4.442901134;6.366518021;6.366518021;6.366518021;6.366518021;0
29.12.1981;4.442901134;6.366518021;6.366518021;6.366518021;6.366518021;0
30.12.1981;3.892932653;5.578430176;5.624787807;5.578430176;0;809
31.12.1981;3.903715372;5.593882084;5.624787807;5.593882084;0;4045
04.01.1982;3.903715372;5.593882084;5.593882084;5.593882084;5.593882084;0
05.01.1982;3.968418837;5.686598778;5.717504025;5.686598778;0;809
06.01.1982;3.968418837;5.686598778;5.686598778;5.686598778;5.686598778;0
07.01.1982;3.882148266;5.562976837;5.578430176;5.562976837;0;809
08.01.1982;3.828227282;5.485713005;5.532071114;5.485713005;0;3236
11.01.1982;3.81744647;5.470261097;5.485713005;5.470261097;0;17796
12.01.1982;3.81744647;5.470261097;5.470261097;5.470261097;5.470261097;0
13.01.1982;3.720392466;5.331185818;5.362092018;5.331185818;0;3236
14.01.1982;3.70960784;5.315732956;5.362092018;5.315732956;0;3236
15.01.1982;3.70960784;5.315732956;5.362092018;5.315732956;0;1618
18.01.1982;3.731174946;5.346639156;5.392996788;5.346639156;0;3236
19.01.1982;3.785092115;5.423902035;5.454808235;5.423902035;0;8089
20.01.1982;3.81744647;5.470261097;5.501165867;5.470261097;0;1618
21.01.1982;3.774312258;5.408450127;5.454808235;5.408450127;0;2427
22.01.1982;3.806661844;5.454808235;5.470261097;5.454808235;0;5662
25.01.1982;3.957634926;5.671145916;5.717504025;5.671145916;0;16178
26.01.1982;3.968418837;5.686598778;5.717504025;5.686598778;0;33166
27.01.1982;4.248795986;6.088368893;6.119275093;6.088368893;0;65522
28.01.1982;4.20566082;6.026557922;6.057464123;6.026557922;0;54198
29.01.1982;4.194877148;6.011106014;6.026557922;6.011106014;0;13752
01.02.1982;4.000769138;5.732956886;5.779314995;5.732956886;0;23459
02.02.1982;3.903715372;5.593882084;5.609334946;5.593882084;0;809
03.02.1982;3.925282717;5.624787807;5.655693054;5.624787807;0;34784
04.02.1982;3.860579252;5.532071114;5.562976837;5.532071114;0;12943
05.02.1982;3.860579252;5.532071114;5.532071114;5.532071114;5.532071114;0
08.02.1982;3.763528109;5.392996788;5.423902035;5.392996788;0;25885
09.02.1982;3.741960049;5.362092018;5.408450127;5.362092018;0;3236
10.02.1982;3.860579252;5.532071114;5.578430176;5.532071114;0;3236
11.02.1982;3.860579252;5.532071114;5.532071114;5.532071114;5.532071114;0
12.02.1982;3.752743006;5.377543926;5.423902035;5.377543926;0;809
16.02.1982;3.741960049;5.362092018;5.408450127;5.362092018;0;5662
17.02.1982;3.741960049;5.362092018;5.362092018;5.362092018;5.362092018;0
18.02.1982;3.741960049;5.362092018;5.362092018;5.362092018;5.362092018;0
19.02.1982;3.806661844;5.454808235;5.485713005;5.454808235;0;11325
22.02.1982;3.81744647;5.470261097;5.501165867;5.470261097;0;24268
23.02.1982;3.741960049;5.362092018;5.392996788;5.362092018;0;36401
24.02.1982;3.655689955;5.238470078;5.269374847;5.238470078;0;14561
25.02.1982;3.634121656;5.207564831;5.238470078;5.207564831;0;11325
26.02.1982;3.537068367;5.068490028;5.114848137;5.068490028;0;13752
01.03.1982;3.472364902;4.975773811;5.02213192;4.975773811;0;1618
02.03.1982;3.493932247;5.006679058;5.053037167;5.006679058;0;30739
03.03.1982;3.526284218;5.053037167;5.099396229;5.053037167;0;3236
04.03.1982;3.418447733;4.898509979;4.92941618;4.898509979;0;4854
05.03.1982;3.342960358;4.7903409;4.836699009;4.7903409;0;2427
08.03.1982;3.429230452;4.913962841;4.944868088;4.913962841;0;3236
09.03.1982;3.342960358;4.7903409;4.821247101;4.7903409;0;16178
10.03.1982;3.35374403;4.805793762;4.852151871;4.805793762;0;20223
11.03.1982;3.332177877;4.774888992;4.805793762;4.774888992;0;41255
12.03.1982;3.170420408;4.543097973;4.57400322;4.543097973;0;16987
15.03.1982;3.181204081;4.558550835;4.558550835;4.558550835;4.558550835;0
16.03.1982;3.073367357;4.40402317;4.63581419;4.40402317;0;809
17.03.1982;3.073367357;4.40402317;4.63581419;4.40402317;0;647
18.03.1982;3.127285719;4.481287003;4.63581419;4.481287003;0;20061
19.03.1982;3.127285719;4.481287003;4.63581419;4.481287003;0;809
22.03.1982;3.127285719;4.481287003;4.63581419;4.481287003;0;1294
23.03.1982;3.181204081;4.558550835;4.713078022;4.558550835;0;4854
24.03.1982;3.235122919;4.63581419;4.7903409;4.63581419;0;5015
25.03.1982;3.127285719;4.481287003;4.63581419;4.481287003;0;5501
26.03.1982;3.073367357;4.40402317;4.558550835;4.40402317;0;2750
29.03.1982;2.965530396;4.249495983;4.40402317;4.249495983;0;28959
30.03.1982;2.965530396;4.249495983;4.326759815;4.249495983;0;809
31.03.1982;2.965530396;4.249495983;4.326759815;4.249495983;0;1294
01.04.1982;2.965530396;4.249495983;4.40402317;4.249495983;0;971
02.04.1982;2.965530396;4.249495983;4.40402317;4.249495983;0;485
05.04.1982;2.965530396;4.249495983;4.326759815;4.249495983;0;4045
06.04.1982;2.857692242;4.094968796;4.249495983;4.094968796;0;1132
07.04.1982;2.857692242;4.094968796;4.249495983;4.094968796;0;10678
08.04.1982;2.803773642;4.017705917;4.249495983;4.017705917;0;485
12.04.1982;2.857692242;4.094968796;4.326759815;4.094968796;0;11325
13.04.1982;2.857692242;4.094968796;4.249495983;4.094968796;0;7442
14.04.1982;2.857692242;4.094968796;4.249495983;4.094968796;0;20223
15.04.1982;2.803773642;4.017705917;4.172233105;4.017705917;0;1941
16.04.1982;2.803773642;4.017705917;4.172233105;4.017705917;0;162
19.04.1982;2.803773642;4.017705917;4.249495983;4.017705917;0;324
20.04.1982;2.911610842;4.172233105;4.326759815;4.172233105;0;4045
21.04.1982;2.965530396;4.249495983;4.40402317;4.249495983;0;971
22.04.1982;3.073367357;4.40402317;4.481287003;4.40402317;0;1941
23.04.1982;3.181204081;4.558550835;4.558550835;4.558550835;0;2912
26.04.1982;3.450798035;4.944868088;5.02213192;4.944868088;0;10031
27.04.1982;3.450798035;4.944868088;5.02213192;4.944868088;0;18282
28.04.1982;3.504716635;5.02213192;5.176659107;5.02213192;0;2427
29.04.1982;3.504716635;5.02213192;5.176659107;5.02213192;0;12619
30.04.1982;3.558635712;5.099396229;5.176659107;5.099396229;0;971
03.05.1982;3.558635712;5.099396229;5.253922939;5.099396229;0;3397
04.05.1982;3.612553596;5.176659107;5.331185818;5.176659107;0;12457
05.05.1982;3.666473389;5.253922939;5.408450127;5.253922939;0;5015
06.05.1982;3.882148266;5.562976837;5.717504025;5.562976837;0;7280
07.05.1982;3.882148266;5.562976837;5.717504025;5.562976837;0;15855
10.05.1982;3.828227282;5.485713005;5.640240192;5.485713005;0;10516
11.05.1982;3.882148266;5.562976837;5.640240192;5.562976837;0;45947
12.05.1982;3.774312258;5.408450127;5.640240192;5.408450127;0;8736
13.05.1982;3.936066389;5.640240192;5.717504025;5.640240192;0;5339
14.05.1982;3.936066389;5.640240192;5.794767857;5.640240192;0;647
17.05.1982;3.936066389;5.640240192;5.794767857;5.640240192;0;2427
18.05.1982;3.936066389;5.640240192;5.717504025;5.640240192;0;2265
19.05.1982;3.989985704;5.717504025;5.794767857;5.717504025;0;5339
20.05.1982;3.936066389;5.640240192;5.794767857;5.640240192;0;1941
21.05.1982;3.882148266;5.562976837;5.794767857;5.562976837;0;2265
24.05.1982;3.882148266;5.562976837;5.794767857;5.562976837;0;485
25.05.1982;3.882148266;5.562976837;5.640240192;5.562976837;0;3559
26.05.1982;3.882148266;5.562976837;5.640240192;5.562976837;0;6795
27.05.1982;3.774312258;5.408450127;5.485713005;5.408450127;0;5501
28.05.1982;3.666473389;5.253922939;5.408450127;5.253922939;0;1294
01.06.1982;3.720392466;5.331185818;5.485713005;5.331185818;0;809
02.06.1982;3.774312258;5.408450127;5.485713005;5.408450127;0;1618
03.06.1982;3.720392466;5.331185818;5.408450127;5.331185818;0;1780
04.06.1982;3.720392466;5.331185818;5.408450127;5.331185818;0;971
07.06.1982;3.612553596;5.176659107;5.253922939;5.176659107;0;5824
08.06.1982;3.612553596;5.176659107;5.253922939;5.176659107;0;5339
09.06.1982;3.558635712;5.099396229;5.176659107;5.099396229;0;2589
10.06.1982;3.504716635;5.02213192;5.176659107;5.02213192;0;2103
11.06.1982;3.558635712;5.099396229;5.176659107;5.099396229;0;324
14.06.1982;3.504716635;5.02213192;5.176659107;5.02213192;0;1780
15.06.1982;3.450798035;4.944868088;5.099396229;4.944868088;0;162
16.06.1982;3.342960358;4.7903409;5.02213192;4.7903409;0;485
17.06.1982;3.342960358;4.7903409;4.867605209;4.7903409;0;1456
18.06.1982;3.342960358;4.7903409;4.7903409;4.7903409;4.7903409;0
21.06.1982;3.289041996;4.713078022;4.7903409;4.713078022;0;647
22.06.1982;3.396879911;4.867605209;5.02213192;4.867605209;0;162
23.06.1982;3.073367357;4.40402317;4.558550835;4.40402317;0;2265
24.06.1982;3.073367357;4.40402317;4.558550835;4.40402317;0;324
25.06.1982;3.073367357;4.40402317;4.558550835;4.40402317;0;971
28.06.1982;3.321393967;4.759436131;4.92941618;4.759436131;0;147
29.06.1982;3.262082815;4.674446106;4.92941618;4.674446106;0;2353
30.06.1982;3.440015078;4.92941618;5.014406204;4.92941618;0;9119
01.07.1982;3.440015078;4.92941618;4.92941618;4.92941618;4.92941618;0
02.07.1982;3.262082815;4.674446106;4.844426155;4.674446106;0;2059
06.07.1982;3.202773333;4.589456081;4.759436131;4.589456081;0;147
07.07.1982;3.202773333;4.589456081;4.759436131;4.589456081;0;441
08.07.1982;3.143461704;4.504466057;4.589456081;4.504466057;0;1765
09.07.1982;3.202773333;4.589456081;4.674446106;4.589456081;0;147
12.07.1982;3.321393967;4.759436131;4.92941618;4.759436131;0;147
13.07.1982;3.202773333;4.589456081;4.759436131;4.589456081;0;3824
14.07.1982;3.202773333;4.589456081;4.759436131;4.589456081;0;1324
15.07.1982;3.202773333;4.589456081;4.759436131;4.589456081;0;147
16.07.1982;3.202773333;4.589456081;4.589456081;4.589456081;4.589456081;0
19.07.1982;3.262082815;4.674446106;4.759436131;4.674446106;0;1765
20.07.1982;3.262082815;4.674446106;4.674446106;4.674446106;4.674446106;0
21.07.1982;3.202773333;4.589456081;4.674446106;4.589456081;0;7795
22.07.1982;3.262082815;4.674446106;4.759436131;4.674446106;0;1324
23.07.1982;3.262082815;4.674446106;4.674446106;4.674446106;4.674446106;0
26.07.1982;3.143461704;4.504466057;4.674446106;4.504466057;0;1324
27.07.1982;3.084151983;4.419476032;4.589456081;4.419476032;0;1471
28.07.1982;3.024840832;4.334486008;4.504466057;4.334486008;0;2059
29.07.1982;2.965530396;4.249495983;4.419476032;4.249495983;0;1324
30.07.1982;2.965530396;4.249495983;4.419476032;4.249495983;0;294
02.08.1982;2.965530396;4.249495983;4.249495983;4.249495983;4.249495983;0
03.08.1982;2.965530396;4.249495983;4.419476032;4.249495983;0;441
04.08.1982;2.965530396;4.249495983;4.249495983;4.249495983;4.249495983;0
05.08.1982;2.965530396;4.249495983;4.419476032;4.249495983;0;294
06.08.1982;2.965530396;4.249495983;4.249495983;4.249495983;4.249495983;0
09.08.1982;2.846908331;4.079515934;4.334486008;4.079515934;0;588
10.08.1982;2.906218767;4.164505959;4.249495983;4.164505959;0;588
11.08.1982;2.906218767;4.164505959;4.249495983;4.164505959;0;882
12.08.1982;2.906218767;4.164505959;4.164505959;4.164505959;4.164505959;0
13.08.1982;2.906218767;4.164505959;4.334486008;4.164505959;0;1471
16.08.1982;2.906218767;4.164505959;4.249495983;4.164505959;0;294
17.08.1982;2.965530396;4.249495983;4.334486008;4.249495983;0;882
18.08.1982;2.965530396;4.249495983;4.419476032;4.249495983;0;11031
19.08.1982;3.084151983;4.419476032;4.504466057;4.419476032;0;16473
20.08.1982;3.143461704;4.504466057;4.589456081;4.504466057;0;3089
23.08.1982;3.143461704;4.504466057;4.589456081;4.504466057;0;441
24.08.1982;3.202773333;4.589456081;4.674446106;4.589456081;0;3089
25.08.1982;3.321393967;4.759436131;4.92941618;4.759436131;0;147
26.08.1982;3.321393967;4.759436131;4.844426155;4.759436131;0;4265
27.08.1982;3.262082815;4.674446106;4.759436131;4.674446106;0;1765
30.08.1982;3.262082815;4.674446106;4.674446106;4.674446106;4.674446106;0
31.08.1982;3.084151983;4.419476032;4.504466057;4.419476032;0;147
01.09.1982;3.202773333;4.589456081;4.759436131;4.589456081;0;1618
02.09.1982;3.202773333;4.589456081;4.674446106;4.589456081;0;1030
03.09.1982;3.262082815;4.674446106;4.844426155;4.674446106;0;2059
07.09.1982;3.262082815;4.674446106;4.844426155;4.674446106;0;882
08.09.1982;3.202773333;4.589456081;4.759436131;4.589456081;0;1471
09.09.1982;3.202773333;4.589456081;4.674446106;4.589456081;0;882
10.09.1982;3.084151983;4.419476032;4.589456081;4.419476032;0;7648
13.09.1982;3.024840832;4.334486008;4.504466057;4.334486008;0;882
14.09.1982;3.084151983;4.419476032;4.589456081;4.419476032;0;1765
15.09.1982;3.024840832;4.334486008;4.504466057;4.334486008;0;7501
16.09.1982;3.024840832;4.334486008;4.504466057;4.334486008;0;16914
17.09.1982;3.024840832;4.334486008;4.504466057;4.334486008;0;2942
20.09.1982;3.024840832;4.334486008;4.504466057;4.334486008;0;3089
21.09.1982;3.024840832;4.334486008;4.334486008;4.334486008;4.334486008;0
22.09.1982;3.084151983;4.419476032;4.589456081;4.419476032;0;5148
23.09.1982;3.084151983;4.419476032;4.504466057;4.419476032;0;1765
24.09.1982;2.965530396;4.249495983;4.419476032;4.249495983;0;5148
27.09.1982;2.906218767;4.164505959;4.334486008;4.164505959;0;147
28.09.1982;2.965530396;4.249495983;4.419476032;4.249495983;0;3383
29.09.1982;3.024840832;4.334486008;4.504466057;4.334486008;0;1030
30.09.1982;3.024840832;4.334486008;4.504466057;4.334486008;0;147
01.10.1982;3.024840832;4.334486008;4.504466057;4.334486008;0;7060
04.10.1982;2.965530396;4.249495983;4.419476032;4.249495983;0;2353
05.10.1982;2.965530396;4.249495983;4.419476032;4.249495983;0;2500
06.10.1982;3.024840832;4.334486008;4.419476032;4.334486008;0;735
07.10.1982;3.084151983;4.419476032;4.589456081;4.419476032;0;1324
08.10.1982;3.202773333;4.589456081;4.759436131;4.589456081;0;2500
11.10.1982;3.321393967;4.759436131;4.844426155;4.759436131;0;3824
12.10.1982;3.262082815;4.674446106;4.759436131;4.674446106;0;4854
13.10.1982;3.380703688;4.844426155;4.92941618;4.844426155;0;9560
14.10.1982;3.321393967;4.759436131;4.844426155;4.759436131;0;2500
15.10.1982;3.321393967;4.759436131;4.844426155;4.759436131;0;1765
18.10.1982;3.499325275;5.014406204;5.184384823;5.014406204;0;2059
19.10.1982;3.440015078;4.92941618;5.014406204;4.92941618;0;7795
20.10.1982;3.440015078;4.92941618;5.099396229;4.92941618;0;1765
21.10.1982;3.262082815;4.674446106;4.844426155;4.674446106;0;10295
22.10.1982;3.262082815;4.674446106;4.92941618;4.674446106;0;735
25.10.1982;3.143461704;4.504466057;4.589456081;4.504466057;0;33975
26.10.1982;3.202773333;4.589456081;4.674446106;4.589456081;0;5883
27.10.1982;3.202773333;4.589456081;4.674446106;4.589456081;0;882
